13	194	222	311	313	
13	194	222	393	416	
13	194	234	293	313	
18	59	85	194	222	
18	59	85	234	293	
18	59	194	222	293	
18	59	194	234	293	
18	59	194	293	313	
18	59	194	298	313	
18	59	194	311	313	
18	59	234	293	313	
18	85	194	222	293	
18	85	194	234	293	
18	85	194	293	313	
18	85	194	298	313	
18	85	194	311	313	
18	85	234	293	313	
18	194	222	293	313	
18	194	222	311	313	
18	194	222	393	416	
18	194	234	293	313	
59	85	194	222	293	
59	85	194	234	293	
59	85	194	293	313	
59	85	194	298	313	
59	85	194	311	313	
59	85	234	293	313	
59	194	222	293	313	
59	194	222	311	313	
59	194	222	393	416	
59	194	234	293	313	
85	194	222	293	313	
85	194	222	311	313	
85	194	222	393	416	
85	194	234	293	313	
59	92	222	276	291	
59	194	222	276	291	
7	60	234	293	303	
7	60	234	308	406	
7	94	293	303	308	
7	94	293	308	406	
7	94	303	308	406	
7	234	293	303	308	
7	234	293	308	406	
7	293	303	308	406	
56	301	303	308	406	
60	234	293	303	308	
60	234	293	308	406	
90	234	293	303	308	
90	234	293	308	406	
92	94	293	303	308	
92	94	293	308	406	
92	94	303	308	406	
94	293	303	308	406	
151	234	293	303	308	
151	234	293	308	406	
201	293	303	308	406	
234	293	303	308	406	
7	59	94	194	222	
7	59	94	222	293	
7	59	94	293	339	
7	59	194	222	293	
7	59	194	293	339	
7	59	194	311	328	
7	94	194	222	293	
7	94	194	293	339	
7	94	194	311	328	
7	94	222	293	339	
7	94	222	311	328	
7	194	222	293	339	
7	194	222	311	328	
18	59	94	194	222	
18	59	94	222	293	
18	59	94	293	339	
18	59	194	222	293	
18	59	194	293	339	
18	59	194	311	328	
18	194	222	293	339	
18	194	222	311	328	
59	94	194	222	293	
59	94	194	293	339	
59	94	194	311	328	
59	94	222	293	339	
59	94	222	311	328	
59	194	222	293	339	
59	194	222	311	328	
94	194	222	293	339	
94	194	222	311	328	
92	222	293	303	308	
151	234	293	303	308	
56	109	276	293	303	
56	109	276	303	308	
109	276	293	303	308	
151	234	293	303	308	
268	276	293	303	308	
7	59	94	222	291	
7	59	94	293	416	
7	94	222	293	416	
59	94	222	293	416	
13	194	222	276	303	
56	109	222	276	303	
85	194	222	276	303	
92	109	222	276	303	
6	194	234	271	308	
59	85	194	234	271	
59	85	194	271	308	
59	85	234	271	308	
59	194	234	271	308	
85	194	234	271	308	
56	109	200	301	303	
56	109	222	301	303	
56	109	222	303	327	
56	109	301	303	327	
56	222	301	303	327	
92	94	222	301	303	
92	94	222	303	327	
92	109	200	301	303	
92	109	222	301	303	
92	109	222	303	327	
92	109	301	303	327	
92	178	222	301	303	
92	178	222	303	327	
92	178	301	303	327	
92	222	301	303	327	
94	222	301	303	327	
109	200	301	303	327	
109	222	301	303	327	
178	222	301	303	327	
6	194	234	308	313	
6	194	234	313	326	
6	194	298	313	326	
6	194	301	347	453	
6	194	308	313	326	
6	194	311	313	326	
13	194	234	308	313	
13	194	234	313	326	
13	194	298	313	326	
13	194	301	347	453	
13	194	308	313	326	
13	194	311	313	326	
13	234	308	313	326	
59	85	90	234	308	
59	85	194	234	308	
59	85	194	298	313	
59	85	194	301	347	
59	85	194	308	313	
59	85	194	311	313	
59	85	194	313	326	
59	85	234	308	313	
59	85	234	313	326	
59	92	178	301	347	
59	194	234	308	313	
59	194	234	313	326	
59	194	298	313	326	
59	194	301	347	453	
59	194	308	313	326	
59	194	311	313	326	
59	234	308	313	326	
60	234	308	313	326	
85	90	234	308	313	
85	90	234	313	326	
85	194	234	308	313	
85	194	234	313	326	
85	194	298	313	326	
85	194	301	347	453	
85	194	308	313	326	
85	194	311	313	326	
85	234	308	313	326	
90	234	308	313	326	
92	178	301	347	453	
194	234	308	313	326	
18	194	293	303	417	
18	194	293	313	406	
18	194	298	313	406	
18	194	301	303	417	
18	194	311	313	406	
94	194	293	303	417	
94	194	293	313	406	
94	194	298	313	406	
94	194	301	303	417	
94	194	311	313	406	
59	94	308	313	450	
59	94	308	389	450	
59	151	308	313	450	
59	151	308	389	450	
7	59	92	94	276	
7	59	92	109	276	
7	59	92	268	276	
7	59	92	276	291	
7	59	94	276	291	
59	92	94	276	291	
59	92	109	276	291	
59	92	268	276	291	
59	92	94	308	389	
6	194	234	271	311	
6	194	271	311	313	
95	194	234	271	311	
95	194	271	311	313	
194	234	271	311	313	
7	59	94	222	276	
7	59	94	276	291	
7	94	222	276	291	
7	94	222	291	303	
7	94	276	291	303	
56	222	276	291	303	
59	94	222	276	291	
59	94	222	291	303	
59	94	276	291	303	
94	222	276	291	303	
7	59	92	109	200	
7	59	92	268	276	
7	59	92	276	378	
59	92	109	276	378	
59	92	268	276	378	
6	194	293	308	389	
13	194	293	308	389	
85	194	293	308	389	
92	276	293	308	389	
130	222	276	293	303	
130	222	276	303	416	
130	222	276	347	453	
130	222	293	303	416	
130	276	293	303	416	
178	222	276	293	303	
178	222	276	303	416	
178	222	276	347	453	
178	222	293	303	416	
222	276	293	303	416	
7	59	85	194	222	
7	59	194	222	276	
7	59	194	308	429	
7	85	194	222	276	
7	85	194	308	429	
7	194	222	276	308	
7	194	222	417	429	
59	85	194	222	276	
59	85	194	308	429	
59	194	222	276	308	
59	194	222	417	429	
85	194	222	276	308	
85	194	222	417	429	
109	222	276	308	429	
109	222	276	417	429	
194	222	276	308	429	
194	222	276	417	429	
59	194	234	271	311	
59	194	234	293	313	
59	194	234	313	326	
59	194	271	311	313	
59	194	271	313	326	
59	194	293	313	326	
59	194	311	313	326	
59	234	271	311	313	
59	234	271	313	326	
59	234	293	313	326	
59	271	311	313	326	
60	234	271	311	313	
60	234	271	313	326	
60	234	293	313	326	
90	234	271	311	313	
90	234	271	313	326	
90	234	293	313	326	
95	194	234	271	311	
95	194	234	293	313	
95	194	234	313	326	
95	194	271	311	313	
95	194	271	313	326	
95	194	293	313	326	
95	194	311	313	326	
194	234	271	311	313	
194	234	271	313	326	
194	234	293	313	326	
194	271	311	313	326	
234	271	311	313	326	
6	271	308	339	429	
7	85	271	308	339	
7	94	308	339	429	
85	271	308	339	429	
6	271	311	313	326	
59	92	268	303	416	
59	234	271	311	313	
59	234	271	313	326	
59	234	293	303	416	
59	234	293	313	326	
59	271	311	313	326	
234	271	311	313	326	
6	18	234	293	313	
92	94	222	276	293	
92	94	222	293	313	
92	94	276	293	313	
92	178	222	276	293	
92	178	222	293	313	
92	222	276	293	313	
92	268	276	293	313	
94	222	276	293	313	
178	222	276	293	313	
6	18	59	234	312	
6	18	59	311	313	
7	59	234	389	450	
13	194	222	293	308	
13	194	222	429	450	
13	194	293	308	429	
13	194	293	429	450	
13	194	308	429	450	
13	293	308	429	450	
92	94	194	222	291	
92	94	194	293	308	
92	94	194	308	429	
92	94	194	326	398	
92	94	194	429	450	
92	94	222	293	308	
92	94	222	429	450	
92	94	293	308	429	
92	94	293	429	450	
92	94	308	429	450	
92	222	293	308	429	
92	222	293	429	450	
94	194	222	293	308	
94	194	222	429	450	
94	194	293	308	429	
94	194	293	429	450	
94	194	308	429	450	
94	222	293	308	429	
94	222	293	429	450	
94	293	308	429	450	
194	222	293	308	429	
194	222	293	429	450	
194	293	308	429	450	
222	293	308	429	450	
13	234	293	308	407	
109	276	293	308	407	
130	276	293	308	407	
267	268	276	293	308	
267	268	276	308	407	
267	276	293	308	407	
268	276	293	308	407	
59	92	178	222	293	
59	92	222	293	313	
92	178	222	293	313	
6	18	234	293	313	
7	60	234	293	313	
7	13	194	222	293	
7	13	194	293	303	
7	13	194	301	303	
7	13	293	303	327	
7	94	194	222	293	
7	94	194	293	303	
7	94	194	301	303	
7	94	222	293	303	
7	94	222	301	303	
7	94	222	303	327	
7	94	293	303	327	
7	194	222	293	303	
7	194	222	301	303	
7	194	222	303	327	
7	194	293	303	327	
7	194	301	303	327	
13	194	222	293	303	
13	194	222	301	303	
13	194	222	303	327	
13	194	293	303	327	
13	194	301	303	327	
94	194	222	293	303	
94	194	222	301	303	
94	194	222	303	327	
94	194	293	303	327	
94	194	301	303	327	
94	222	293	303	327	
94	222	301	303	327	
194	222	293	303	327	
194	222	301	303	327	
92	109	276	308	313	
92	268	276	308	313	
7	94	276	293	313	
7	94	293	313	406	
94	276	293	313	406	
201	276	293	313	406	
94	222	276	293	407	
109	222	276	293	407	
92	109	222	291	303	
92	109	222	301	303	
92	109	222	303	378	
92	109	301	303	378	
92	222	291	303	378	
92	222	301	303	378	
109	222	291	303	378	
109	222	301	303	378	
85	194	222	301	303	
85	194	222	303	308	
85	194	301	303	308	
194	222	301	303	308	
194	222	303	308	389	
194	301	303	308	389	
222	301	303	308	389	
7	13	194	222	301	
7	13	194	234	308	
7	13	194	301	303	
7	13	194	308	313	
7	13	194	311	313	
7	13	234	308	313	
7	60	234	308	313	
7	94	194	222	301	
7	94	194	234	308	
7	94	194	301	303	
7	94	194	308	313	
7	94	194	311	313	
7	94	222	301	303	
7	94	222	303	308	
7	94	222	311	313	
7	94	303	308	313	
7	95	194	222	301	
7	95	194	234	308	
7	95	194	301	303	
7	95	194	308	313	
7	95	194	311	313	
7	194	222	301	303	
7	194	222	303	308	
7	194	222	311	313	
7	194	234	308	313	
7	194	301	303	308	
13	194	222	301	303	
13	194	222	303	308	
13	194	222	311	313	
13	194	234	308	313	
13	194	301	303	308	
92	94	194	222	301	
92	94	194	234	308	
92	94	194	301	303	
92	94	194	308	313	
92	94	194	311	313	
92	94	222	301	303	
92	94	222	303	308	
92	94	222	311	313	
92	94	303	308	313	
92	222	301	303	308	
92	222	303	308	313	
92	268	303	308	313	
94	194	222	301	303	
94	194	222	303	308	
94	194	222	311	313	
94	194	234	308	313	
94	194	301	303	308	
94	222	301	303	308	
94	222	303	308	313	
95	194	222	301	303	
95	194	222	303	308	
95	194	222	311	313	
95	194	234	308	313	
95	194	301	303	308	
130	222	301	303	308	
130	222	303	308	313	
194	222	301	303	308	
194	222	303	308	313	
194	301	303	308	313	
222	301	303	308	313	
7	85	151	308	313	
56	222	276	293	303	
56	222	276	301	303	
56	222	276	303	308	
56	222	276	308	313	
56	222	293	303	308	
56	222	293	308	313	
56	222	293	313	406	
56	222	301	303	308	
56	222	303	308	313	
56	301	303	308	313	
92	222	276	293	303	
92	222	276	301	303	
92	222	276	303	308	
92	222	276	308	313	
92	222	293	303	308	
92	222	293	308	313	
92	222	293	313	406	
92	222	301	303	308	
92	222	303	308	313	
92	276	293	303	308	
92	276	293	308	313	
92	276	293	313	406	
92	276	301	303	308	
92	276	303	308	313	
92	276	308	313	406	
92	303	308	313	406	
201	276	293	303	308	
201	276	293	308	313	
201	276	293	313	406	
201	276	301	303	308	
201	276	303	308	313	
201	276	308	313	406	
201	293	303	308	313	
201	293	308	313	406	
201	303	308	313	406	
222	276	293	303	308	
222	276	293	308	313	
222	276	293	313	406	
222	276	301	303	308	
222	276	303	308	313	
222	276	308	313	406	
222	293	303	308	313	
222	293	308	313	406	
222	301	303	308	313	
222	303	308	313	406	
276	293	303	308	313	
276	293	308	313	406	
276	301	303	308	313	
276	303	308	313	406	
293	303	308	313	406	
301	303	308	313	406	
7	94	276	301	347	
92	94	276	301	347	
92	268	276	301	347	
267	268	276	301	347	
18	59	234	271	308	
7	59	92	109	222	
7	59	92	222	293	
7	59	92	303	378	
7	59	151	271	311	
7	59	194	222	293	
7	59	194	271	311	
7	59	194	293	303	
7	59	194	301	303	
7	59	194	311	405	
7	59	194	326	398	
7	59	271	311	405	
7	59	293	303	378	
7	95	194	222	293	
7	95	194	271	311	
7	95	194	293	303	
7	95	194	301	303	
7	95	194	311	405	
7	95	194	326	398	
7	194	222	293	303	
7	194	222	301	303	
7	194	222	303	378	
7	194	222	311	405	
7	194	271	311	405	
7	194	293	303	378	
7	194	301	303	378	
56	109	222	293	303	
56	109	222	301	303	
56	109	222	303	378	
56	109	222	311	405	
56	109	301	303	378	
56	222	293	303	378	
56	222	301	303	378	
59	92	109	222	293	
59	92	109	301	303	
59	92	222	293	303	
59	92	222	301	303	
59	92	222	303	378	
59	92	222	311	405	
59	151	271	311	405	
59	194	222	293	303	
59	194	222	301	303	
59	194	222	303	378	
59	194	222	311	405	
59	194	271	311	405	
59	194	293	303	378	
59	194	301	303	378	
92	109	222	293	303	
92	109	222	301	303	
92	109	222	303	378	
92	109	222	311	405	
92	109	301	303	378	
92	222	293	303	378	
92	222	301	303	378	
95	194	222	293	303	
95	194	222	301	303	
95	194	222	303	378	
95	194	222	311	405	
95	194	271	311	405	
95	194	293	303	378	
95	194	301	303	378	
109	222	293	303	378	
109	222	301	303	378	
130	222	293	303	378	
130	222	301	303	378	
194	222	293	303	378	
194	222	301	303	378	
59	92	222	301	347	
59	85	151	308	313	
59	85	194	308	313	
59	92	94	194	308	
59	92	94	308	313	
59	94	194	308	313	
92	94	194	308	313	
92	109	276	301	303	
18	85	90	234	312	
56	301	303	378	450	
178	301	303	378	450	
6	18	194	271	311	
6	18	194	311	313	
6	18	271	311	313	
6	194	271	311	313	
13	194	271	311	313	
18	194	271	311	313	
92	94	194	271	311	
92	94	194	311	313	
94	194	271	311	313	
7	13	194	293	303	
7	13	194	308	339	
7	13	194	339	406	
7	13	293	303	308	
7	13	293	308	339	
7	13	293	339	406	
7	13	308	339	406	
7	95	194	293	303	
7	95	194	308	339	
7	95	194	339	406	
7	194	293	303	308	
7	194	293	308	339	
7	194	293	339	406	
7	194	308	339	406	
7	293	303	308	339	
7	293	308	339	406	
13	194	293	303	308	
13	194	293	308	339	
13	194	293	339	406	
13	194	308	339	406	
13	293	303	308	339	
13	293	308	339	406	
18	194	293	303	308	
18	194	293	308	339	
18	194	293	339	406	
18	194	308	339	406	
92	268	276	291	303	
92	268	276	293	303	
92	268	276	303	308	
92	268	276	308	339	
92	268	303	308	339	
92	276	291	303	308	
92	276	293	303	308	
92	276	293	308	339	
92	276	293	339	406	
92	276	303	308	339	
92	276	308	339	406	
92	291	303	308	339	
92	303	308	339	406	
95	194	293	303	308	
95	194	293	308	339	
95	194	293	339	406	
95	194	308	339	406	
194	293	303	308	339	
194	293	308	339	406	
268	276	291	303	308	
268	276	293	303	308	
268	276	293	308	339	
268	276	293	339	406	
268	276	303	308	339	
268	276	308	339	406	
268	303	308	339	406	
276	291	303	308	339	
276	293	303	308	339	
276	293	308	339	406	
276	303	308	339	406	
291	303	308	339	406	
293	303	308	339	406	
7	59	92	109	200	
7	59	92	268	303	
7	59	92	303	308	
7	59	151	308	339	
7	59	293	303	308	
7	59	293	308	339	
7	59	303	308	339	
7	293	303	308	339	
59	92	268	303	308	
59	92	303	308	339	
59	293	303	308	339	
92	268	303	308	339	
18	59	94	276	303	
18	59	151	234	406	
6	194	234	271	308	
6	194	234	308	313	
6	194	271	308	313	
6	194	271	311	313	
85	90	234	271	308	
85	90	234	308	313	
85	194	234	271	308	
85	194	234	308	313	
85	194	271	308	313	
85	194	271	311	313	
85	234	271	308	313	
85	234	271	311	313	
90	234	271	308	313	
90	234	271	311	313	
194	234	271	308	313	
194	234	271	311	313	
6	18	59	194	293	
6	18	59	293	339	
6	18	59	311	328	
6	18	59	339	406	
6	18	194	293	339	
6	18	194	311	328	
6	18	194	339	406	
6	194	293	339	406	
7	59	194	293	339	
7	59	194	311	328	
7	59	194	339	406	
7	59	293	339	406	
7	194	293	339	406	
18	59	194	293	339	
18	59	194	311	328	
18	59	194	339	406	
18	59	293	339	406	
18	194	293	339	406	
59	194	293	339	406	
7	95	194	234	271	
7	95	194	271	308	
7	95	194	308	313	
7	95	194	313	398	
7	194	234	271	308	
7	194	234	308	313	
7	194	234	313	398	
7	194	271	308	313	
7	194	271	313	398	
7	194	308	313	398	
7	234	271	308	313	
7	234	271	313	398	
7	234	308	313	398	
18	90	234	271	308	
18	90	234	308	313	
18	90	234	313	398	
18	151	234	271	308	
18	151	234	308	313	
18	151	234	313	398	
18	151	271	308	313	
18	151	271	313	398	
18	151	308	313	398	
18	194	234	271	308	
18	194	234	308	313	
18	194	234	313	398	
18	194	271	308	313	
18	194	271	313	398	
18	194	308	313	398	
18	234	271	308	313	
18	234	271	313	398	
18	234	308	313	398	
18	271	308	313	398	
90	234	271	308	313	
90	234	271	313	398	
90	234	308	313	398	
95	194	234	271	308	
95	194	234	308	313	
95	194	234	313	398	
95	194	271	308	313	
95	194	271	313	398	
95	194	308	313	398	
151	234	271	308	313	
151	234	271	313	398	
151	234	308	313	398	
151	271	308	313	398	
194	234	271	308	313	
194	234	271	313	398	
194	234	308	313	398	
194	271	308	313	398	
234	271	308	313	398	
85	194	234	271	308	
85	194	234	308	339	
85	194	271	308	339	
85	234	271	308	339	
194	234	271	308	339	
6	18	151	234	308	
6	18	194	234	308	
7	94	194	234	308	
18	234	293	303	378	
18	234	293	313	450	
18	234	293	378	450	
56	301	303	378	450	
60	234	293	303	378	
60	234	293	313	450	
60	234	293	378	450	
234	293	303	378	450	
6	18	59	194	293	
6	18	59	293	406	
6	18	194	293	406	
7	13	194	293	406	
7	59	194	293	406	
18	59	194	293	406	
7	13	194	222	276	
7	59	92	109	200	
7	59	92	178	222	
7	59	92	222	276	
7	59	92	276	363	
7	59	194	222	276	
7	194	222	276	363	
13	194	222	276	363	
18	59	92	109	200	
18	59	92	178	222	
18	59	92	222	276	
18	59	92	276	363	
18	59	194	222	276	
18	194	222	276	363	
56	109	222	276	363	
59	92	109	222	276	
59	92	109	276	363	
59	92	178	222	276	
59	92	222	276	363	
59	194	222	276	363	
92	109	222	276	363	
92	178	222	276	363	
6	18	85	271	308	
6	18	271	308	313	
6	18	271	311	313	
6	18	271	313	398	
6	18	308	313	398	
6	271	308	313	398	
6	271	311	313	398	
18	85	271	308	313	
18	85	271	311	313	
18	85	271	313	398	
18	271	308	313	398	
18	271	311	313	398	
85	271	308	313	398	
85	271	311	313	398	
7	59	151	271	311	
7	59	271	311	313	
7	59	271	313	326	
7	59	311	313	326	
59	151	271	311	313	
59	151	271	313	326	
59	271	311	313	326	
109	222	311	313	326	
130	222	311	313	326	
151	271	311	313	326	
18	59	94	194	222	
18	59	94	222	293	
18	59	94	293	303	
18	59	94	303	378	
18	59	194	222	293	
18	59	194	234	293	
18	59	194	293	303	
18	59	194	301	303	
18	59	234	293	303	
18	59	293	303	378	
18	90	234	293	303	
18	194	222	293	303	
18	194	222	301	303	
18	194	222	303	378	
18	194	234	293	303	
18	194	293	303	378	
18	194	301	303	378	
18	234	293	303	378	
56	222	293	303	378	
56	222	301	303	378	
59	94	194	222	293	
59	94	194	234	293	
59	94	194	293	303	
59	94	194	301	303	
59	94	222	293	303	
59	94	222	301	303	
59	94	222	303	378	
59	94	293	303	378	
59	194	222	293	303	
59	194	222	301	303	
59	194	222	303	378	
59	194	234	293	303	
59	194	293	303	378	
59	194	301	303	378	
59	234	293	303	378	
90	234	293	303	378	
94	194	222	293	303	
94	194	222	301	303	
94	194	222	303	378	
94	194	234	293	303	
94	194	293	303	378	
94	194	301	303	378	
94	222	293	303	378	
94	222	301	303	378	
95	194	222	293	303	
95	194	222	301	303	
95	194	222	303	378	
95	194	234	293	303	
95	194	293	303	378	
95	194	301	303	378	
130	222	293	303	378	
130	222	301	303	378	
194	222	293	303	378	
194	222	301	303	378	
194	234	293	303	378	
7	59	85	194	298	
7	59	92	94	194	
7	59	92	276	303	
7	59	92	303	327	
7	59	94	194	298	
7	59	94	276	303	
7	59	94	303	327	
7	59	194	298	313	
